id,user_uuid,hour,age,weight,height,gender,at,rh,met,cl,hr,st,ati(-3-2),ati(0-5)
307,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,21.6639745,49.867184,1.273743017,0.51,69,29,-2,1
308,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,21.6256025,49.949974,1.185185185,0.51,69,29,-2,1
309,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,21.5906055,49.9659615,1.263157895,0.51,69,29,-1,2
310,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,21.5586015,50.091511,1.202733485,0.51,85,30,-2,1
311,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,21.504033,50.044298,1.112582781,0.51,75,30,-2,1
312,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,21.481698,50.117225,1.247244094,0.51,81,30,-1,2
313,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,21.410739,50.128378,1.223198594,0.51,87,30,-2,1
314,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,21.348657,50.178105,1.219047619,0.51,81,31,-1,2
315,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,21.3046875,50.322546,1.192307692,0.51,71,30,-2,1
316,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,21.3048755,50.277085,1.244444444,0.51,79,29,-1,2
317,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,28.072349,61.6013585,1.221818182,0.54,93,33,1,4
318,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,27.823495,58.719309,1.146757679,0.54,87,33,0,3
319,3cec1672-6e6b-46da-8206-4117ef3188a4,1,19,75,181,1,27.5225945,56.2264,1.220338983,0.54,81,33,0,3
320,3cec1672-6e6b-46da-8206-4117ef3188a4,1,19,75,181,1,27.6167365,61.7248685,1.232876712,0.54,75,33,0,3
321,3cec1672-6e6b-46da-8206-4117ef3188a4,1,19,75,181,1,28.03323,67.371675,1.196013289,0.54,72,33,-1,2
322,3cec1672-6e6b-46da-8206-4117ef3188a4,1,19,75,181,1,28.03323,67.371675,1.290322581,0.54,90,33,1,4
323,3cec1672-6e6b-46da-8206-4117ef3188a4,1,19,75,181,1,28.3969905,69.51045,1.15755627,0.54,91,34,1,4
324,3cec1672-6e6b-46da-8206-4117ef3188a4,1,19,75,181,1,28.8265885,71.58501,1.238709677,0.54,93,34,-1,2
325,3cec1672-6e6b-46da-8206-4117ef3188a4,2,19,75,181,1,28.8265885,71.58501,1.191489362,0.54,80,34,1,4
326,3cec1672-6e6b-46da-8206-4117ef3188a4,2,19,75,181,1,29.024406,72.23288,1.237113402,0.54,89,34,2,5
327,3cec1672-6e6b-46da-8206-4117ef3188a4,2,19,75,181,1,29.377143,71.53732,1.202614379,0.54,76,33,0,3
328,3cec1672-6e6b-46da-8206-4117ef3188a4,10,19,75,181,1,28.6135765,74.205488,0.96,0.54,97,33,2,5
329,3cec1672-6e6b-46da-8206-4117ef3188a4,10,19,75,181,1,28.6871645,74.2834825,1.137157107,0.54,96,33,2,5
330,3cec1672-6e6b-46da-8206-4117ef3188a4,11,19,75,181,1,28.7521105,74.51469,0.967741935,0.54,79,34,2,5
331,3cec1672-6e6b-46da-8206-4117ef3188a4,11,19,75,181,1,28.847145,74.581455,1.047619048,0.54,100,33,0,3
332,3cec1672-6e6b-46da-8206-4117ef3188a4,11,19,75,181,1,28.8906425,74.597563,1.150684932,0.54,94,33,1,4
333,3cec1672-6e6b-46da-8206-4117ef3188a4,11,19,75,181,1,28.924305,74.919695,1.225225225,0.54,88,33,1,4
334,3cec1672-6e6b-46da-8206-4117ef3188a4,11,19,75,181,1,28.95648,75.247959,1.066666667,0.54,87,34,2,5
335,3cec1672-6e6b-46da-8206-4117ef3188a4,12,19,75,181,1,29.1227195,75.4456925,1.081690141,0.54,75,34,2,5
336,3cec1672-6e6b-46da-8206-4117ef3188a4,12,19,75,181,1,29.1486395,75.319595,1.080385852,0.54,84,34,1,4
337,3cec1672-6e6b-46da-8206-4117ef3188a4,12,19,75,181,1,29.175751,75.1646725,1,0.54,80,34,2,5
338,3cec1672-6e6b-46da-8206-4117ef3188a4,12,19,75,181,1,29.2070345,75.02968,1.099236641,0.54,86,34,1,4
339,3cec1672-6e6b-46da-8206-4117ef3188a4,13,19,75,181,1,29.249337,75.09093,1.040462428,0.54,88,34,1,4
340,3cec1672-6e6b-46da-8206-4117ef3188a4,13,19,75,181,1,29.2782355,74.9747875,1.309090909,0.54,76,34,1,4
341,3cec1672-6e6b-46da-8206-4117ef3188a4,13,19,75,181,1,29.300875,74.734255,1.152,0.54,73,33,0,3
